# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200301-20200331
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
High-School-Yearbooks-from-Chemung-County&from=,1
hilbert-college-mcgrath-library,1
historic-huguenot-street?fbclid=IwAR0FqWTSTqGc--9wBjTQpSIC9f8K5i2QZZckK9OFaIw262WVcMDyao_VUw4,1
historic-huguenot-street?fbclid=IwAR1gFqs69sxx3kXYjPgtb0iPajC0m4b4sNIrN7p65S9wEwnq34RnPqD5xsg,1
historic-huguenot-street?fbclid=IwAR1h6W15zvKHPABAMycoL4QO1aYrBo0yESCLO_jEeQg3eOp6PXsv1byDPOI,1
historic-huguenot-street?fbclid=IwAR1M8PjzDA9860oNPapLmNW8_p86tgl6y_TuJsZmHtmrKAwFVy_11bUuojs,1
historic-huguenot-street?fbclid=IwAR1zV4RfUuK__AsjLVQJwvuAiMeLfhUT0mzqwiW8j0DDYuUr6ojfa3O-Lfg,1
historic-huguenot-street?fbclid=IwAR2UAH8F6XPOk-V2usdi0gOVcutu1qJwdmW0cabbkhha2FRf7vvsQHwE3nY,1
historic-huguenot-street?fbclid=IwAR2ueHE2g0PstjaU3KVWDYk0y7UqcIiGeZZR2rfQISlNKDSSUdMskVQtNBg,1
historic-huguenot-street?fbclid=IwAR3aslmhEi8A7cHuwQWTB7XE6fFOtlC5UzEhZPsXhfsCjOeW7pXERhNVH8c,1
historic-red-hook?fbclid=IwAR0eOzE5HU6BSZOlVknuRdbipVs7xWEo9Oq4teBrrocDsTiBFQDBhULU9jE,1
historic-red-hook?fbclid=IwAR0gm7Cg5Oi3ms5CyODiHTxbO7GznDDfZahqveVZvFBmL_uefN3-XSBF88I,1
historic-red-hook?fbclid=IwAR0TmR1HUyUwz3eyk-mKIZn3F8UjfebjABs1HfTYnD-CqDQvYrpkCSosVRg,1
historic-red-hook?fbclid=IwAR0xL-W1Y_fbyS4UWNJFDvP8_JWsIUrlpkNLZus3xPlje58QjAMWAPvoEg0,1
historic-red-hook?fbclid=IwAR0XpSBPUJMm8jkg6SOAu_-YryTS8T9s9Ef3u7KByb0KgBH5NRTbw69pFw4,1
historic-red-hook?fbclid=IwAR0YIsJ0M-X51VMJsPUkPoft7eGeFVtdVvpz65IOL4b0v6551errY99lcp0,1
historic-red-hook?fbclid=IwAR1aOAhAI24b5F_e2iIIsd59WkAJ1_nbp5oTKyzm1fc_SwmovKUsUqDJgMo,1
historic-red-hook?fbclid=IwAR1b9p8gQ13UCghLSvWL6uErRaj3f0JXngkpjaaiVknprtJM4ebtJOrENM4,1
historic-red-hook?fbclid=IwAR1ILkji9ueX_jw_1KhXSLjODYgqgFkdfIwJ3ddu1E_6iPp5p2ik8dMpZdA,1
historic-red-hook?fbclid=IwAR1jsAQ9DPEF-BtBFIIlaWIVWYkeV8BCWQzyiNJ_1Dz_C-V5OBIvnjzq_bA,1
historic-red-hook?fbclid=IwAR1JuGLx4kwjIbejKz8VFW-l7CTPgEWKcPXx6rq2VKbMpWm7mmRddS_5vh4,1
historic-red-hook?fbclid=IwAR1LuIA9qGJ2lSCC3MN_4mahwkS6LfpMKC3I5VXbuyjUS7F3G3ArHSBcV2E,1
historic-red-hook?fbclid=IwAR1OChlc5kZJfNRn1rRPnRCRcNxU3JnSAzx8vQOHcWhwsuPu15uq-YOLVyI,1
historic-red-hook?fbclid=IwAR1QWTljh4v1CK1wBrtZUi81xN9qjoUKewieD7bZmklS6zoWyyEU8thAYvY,1
historic-red-hook?fbclid=IwAR1R2uhMTr3vjq-ehTrnEN_WIYbUHQK5nJtaSypumrXTFFgoSPxuL0wvgsw,1
historic-red-hook?fbclid=IwAR2et--G97yUE4YMxa55X-ESVbZgHnSM_lmJj4uZzOvGTPzmpYK0Fmdd_WM,1
historic-red-hook?fbclid=IwAR2FBnlszaYNJs_JvuUwEpRrKf4-LSzlvG7f3uI3Sd5I68T7raUqkTUF0J8,1
historic-red-hook?fbclid=IwAR2NktcMHbvHclueKe0MoqFhjjuVOXSiHPy4gKk6CGFbkenMPiZNnNp9TMU,1
historic-red-hook?fbclid=IwAR2R9XQvH3tPpuTkSxXB-WvFZiCRnsxDiBig3cUZIpLCwKSu47oQFirfvQE,1
historic-red-hook?fbclid=IwAR2u8Bkof0ZkVXfrDxMJnFOKRKKXyCEQTgGZllr9aQcchSf1TkOBS1MwHL4,1
historic-red-hook?fbclid=IwAR2xct045RQKaEYGCLmVsExf_J1QixwuqtBg_7yh2UJPnhPrfcLx7uQFbLI,1
historic-red-hook?fbclid=IwAR2yPtQv89mrtmGyyiIC_FDTZ5UZ3Lc14ZweMJyZGpSBuCdufYObrtGZIPg,1
historic-red-hook?fbclid=IwAR3-aT6eRVtFdSYbIxUF1CC2SFj-dH3WWs-BirADbEcvOVq9pEwD0nNIveY,1
historic-red-hook?fbclid=IwAR34crRyUt4YmBKQqa5K2jVwwzcwsiyLUKjiSNuqpl_CX6AMbp6PW4yX_tI,1
historic-red-hook?fbclid=IwAR3AdQEFLZ-irC4_O5H2kDO9BgNvu9PCA5Q5r-A0yGOhBSU7f-KoBUb9LlI,1
historic-red-hook?fbclid=IwAR3ovrp17hqO0boy7FLH2-pqWy869SOsXNRuHqGaJ2QHCic7YS2BHRpEio4,1
historic-views-forest-lawn,1
history-canisius-college,1
history-crandall-public-library,1
homelands-exhibition,1
horton-and-morrison-family-collection,1
hudson-fulton-celebration-1909-0,1
hurricane-irene-collection,1
ilion-free-public-library?fbclid=IwAR2YzekHI-dm1q715um7s85gMo2S4ownwjp3CUX4nCOTmrgZKyVN2go9IWo,1
james-e-horton-collection,1
julia-lawrence-hasbrouck-collection,1
justus-f-mueller-phd-papers?fbclid=IwAR06YdWDkQPFI6lW2-TjgqH1vA_Ve9sATGydMdLjpMtaJd83SQ4gCBzrF_8,1
justus-f-mueller-phd-papers?fbclid=IwAR0tCGPFkIVK1C7lbCyknmzy-CvGcvtzJVazBvxGhwRWY3lnV6HiHSHQi3Y,1
kathleen-oser-collection,1
kenneth-r-dorn-regional-history-study-center-david-f-nestle-memorial-collection,1
knight-collection,1
lantern-slides-palisades-interstate-park-commission,1
lectures-special-guests,1
leonard-family,1
library-association-rockland-county-new-city-library?fbclid=IwAR20jyHsy3GRkONyYKCJyks4HObzMwpCPd2wO7AVME9ajmIHfJk7pD1Hebo,1
library-association-rockland-county-new-city-library?fbclid=IwAR3FKQDDuaVjgotliYiTAVrm40cnPs4QB9jxcDVm6U595Sv1xh5e_dX7AQc,1
library-association-rockland-county-west-nyack-library,1
lincoln-auditorium-central-high-school-programs-collection,1
little-falls-camera-club-collection,1
long-island-postcard-collection,1
love-canal-images.&from=,1
lumber-camp-mission-slide-collection,1
lydia-sayer-hasbrouck-dress-reform-collection,1
madison-county-atlases,1
mag-events,1
mag-exhibition-views,1
mark-twain-collection&usg=ALkJrhikUeM03buPMnek-y-u4qWTjeFFzg,1
mary-d-burnham-papers,1
massena-central-school-yearbooks-collection?fbclid=IwAR191tKb21k9mkI1ow0K-tk3KkVxX9_QeonE8B4fqCDPDIprw4E4mG6eAdU,1
massena-central-school-yearbooks-collection?fbclid=IwAR1bFBojiMaGYgRddsqQNOIbOvo4GPgij4_dGWbirrD9d7YLz8HsOXeDMYg,1
massena-central-school-yearbooks-collection?fbclid=IwAR3QGw2KJF5b3ceMtBVl7_9pO3zNb_SiGwaAfpEwF7JnJdarCUrQoawC5Qg,1
mastics-moriches-shirley-community-library?fbclid=IwAR2msxbBJoLDtjt2GTD1PTwvMO-P-6tofos7ai6FYwm5ZmcChACxGCjWyhc,1
mastics-moriches-shirley-community-library?fbclid=IwAR2rBYL8LxLOtDv9-wVV8cSFE5ZaVm7uMCupQP_Efh8Eq_RLDCAAJEVUeHQ,1
maxwell-memorial-library?fbclid=IwAR0A_XZlwm66MII2KXUZ7I-9Tjy94hpTmjn_wyvGxJILt99KT75lihKtq4M,1
maxwell-memorial-library?fbclid=IwAR0ZvJFWMc_53c-rZMz3LNC6QATsVS73_pVEtjpt2A_Kz4UNB4PAMiv60sw,1
maxwell-memorial-library?fbclid=IwAR3zOBu1g70T9N_IIpONmGyFvvkutvgkeWZSvZeD_Q-vSBFAvVmuPjguO4c,1
mcbride-street-campus,1
militia-enrollment-scrapbook-1888-1917,1
miner-institute-blueprints-and-maps-collection,1
misci-museum-innovation-and-science?fbclid=IwAR0YCGzOD_DqQew8YnO66TIMHtrp2r6WWDRai1HuI4HfO1wOQVjHSXbDPF8,1
mmscl-vertical-files,1
museum-village-artifact-collection,1
nassau-fair,1
nassau-free-library,1
nccc-scrapbooks,1
new-city-library-oral-history-collection,1
new-york-chiropractic-historical-documents,1
niagara-university,1
norman-foote-surveying-photograph-collection,1
northport-east-northport-public-library?fbclid=IwAR17QvK5d9_dEkAnBvbFByGhWOOSXt7BqfVDkIi6J3zbPzFwEEun4720S-s,1
northport-east-northport-public-library?fbclid=IwAR2_8TbzJFAvgAnPSmPYOUeZnyx3kYNOWSKrI2YXcEx2_lKb0Bdxz99r8zY,1
northport-east-northport-public-library?fbclid=IwAR28VELa3Lle3UULh_bstAYZnA59USIcKb0m3o_17thKjq1TPcmsfHkZHL4,1
northport-east-northport-public-library?fbclid=IwAR2Id2BrxCE9Iyexmyv7njFL4pXaZ7gY3WJSfNCqQpCk4jR9KZV0ljLHG18,1
northport-east-northport-public-library?fbclid=IwAR2U1n6XxxUQz99VZyjmP10lOOS1-d_XD6WTd-3pXGIqgsDwOKVHrFlSCuU,1
northport-east-northport-public-library?fbclid=IwAR3NofN33dpYqRRwPOTVBUA77mFtjkdys9-jACBC2cuDKfbW67ojuTFN_jU,1
northville-public-library,1
nursing-upstate,1
nyh_topic/agriculture?search_api_views_fulltext=helmer,1
nyh_topic/agriculture/field_alpha_sort/H,1
nyh_topic/agriculture/time_period/1980,1
nyh_topic/architecture?page=10,1
nyh_topic/architecture?page=6,1
nyh_topic/architecture?page=7,1
nyh_topic/architecture?page=8,1
nyh_topic/architecture?page=9,1
nyh_topic/architecture/field_alpha_sort/G,1
nyh_topic/architecture/field_alpha_sort/N,1
nyh_topic/architecture/nyh_topic/arts-entertainment,1
nyh_topic/architecture/nyh_topic/arts-entertainment?search_api_views_fulltext=olmsted,1
nyh_topic/arts-entertainment?page=4,1
nyh_topic/arts-entertainment/nyh_topic/medicine-science-technology,1
nyh_topic/arts-entertainment/time_period/1930,1
nyh_topic/arts-entertainment/time_period/1930?page=1,1
nyh_topic/arts-entertainment/time_period/1930?page=2,1
nyh_topic/arts-entertainment/time_period/1930?page=3,1
nyh_topic/business-industry?page=4,1
nyh_topic/business-industry?page=6,1
nyh_topic/business-industry?page=8,1
nyh_topic/business-industry?search_api_views_fulltext=Mine,1
nyh_topic/business-industry?search_api_views_fulltext=Mining,1
nyh_topic/business-industry?search_api_views_fulltext=Potsdam,1
nyh_topic/business-industry/field_alpha_sort/D,1
nyh_topic/business-industry/field_alpha_sort/E,1
nyh_topic/business-industry/field_alpha_sort/V,1
nyh_topic/business-industry/field_alpha_sort/W?page=1,1
nyh_topic/business-industry/nyh_topic/people,1
nyh_topic/business-industry/time_period/1790,1
nyh_topic/business-industry/time_period/1800,1
nyh_topic/business-industry/time_period/1940,1
nyh_topic/business-industry/time_period/1940?page=1,1
nyh_topic/business-industry/time_period/1940?search_api_views_fulltext=buffalo+restaurants,1
nyh_topic/business-industry/time_period/1940?search_api_views_fulltext=restaurants,1
nyh_topic/daily-life?page=1,1
nyh_topic/daily-life?page=2,1
nyh_topic/daily-life/nyh_topic/ethnic-groups,1
nyh_topic/daily-life/nyh_topic/military-war,1
nyh_topic/daily-life/nyh_topic/military-war?search_api_views_fulltext=civil+war,1
nyh_topic/education?page=10,1
nyh_topic/education?page=11,1
nyh_topic/education?page=2,1
nyh_topic/education?page=3,1
nyh_topic/education?page=4,1
nyh_topic/education?page=5,1
nyh_topic/education?page=6,1
nyh_topic/education?page=7,1
nyh_topic/education?page=8,1
nyh_topic/education?page=9,1
nyh_topic/education/nyh_topic/recreation-sports,1
nyh_topic/education/nyh_topic/recreation-sports?search_api_views_fulltext=hudson,1
"nyh_topic/education/nyh_topic/recreation-sports?search_api_views_fulltext=Hudson,+ny",1
nyh_topic/environment-nature?page=10,1
nyh_topic/environment-nature?page=11,1
nyh_topic/environment-nature?page=12,1
nyh_topic/environment-nature?page=13,1
nyh_topic/environment-nature?page=14,1
nyh_topic/environment-nature?page=17,1
nyh_topic/environment-nature?page=18,1
nyh_topic/environment-nature?page=19,1
nyh_topic/environment-nature?page=20,1
nyh_topic/environment-nature?page=21,1
nyh_topic/environment-nature?page=22,1
nyh_topic/environment-nature?page=23,1
nyh_topic/environment-nature?page=24,1
nyh_topic/environment-nature?page=25,1
nyh_topic/environment-nature?page=6,1
nyh_topic/environment-nature?page=7,1
nyh_topic/environment-nature?page=8,1
nyh_topic/environment-nature?page=9,1
nyh_topic/environment-nature/nyh_topic/agriculture,1
nyh_topic/environment-nature/nyh_topic/recreation-sports?page=1,1
nyh_topic/environment-nature/nyh_topic/recreation-sports?page=2,1
nyh_topic/environment-nature/nyh_topic/recreation-sports?page=3,1
nyh_topic/ethnic-groups?page=1,1
nyh_topic/ethnic-groups?page=2,1
nyh_topic/ethnic-groups?page=3,1
nyh_topic/ethnic-groups/field_alpha_sort/N?search_api_views_fulltext=Huguenots,1
nyh_topic/ethnic-groups/field_alpha_sort/U,1
nyh_topic/ethnic-groups/time_period/1900,1
nyh_topic/geography-maps?page=3,1
nyh_topic/geography-maps?page=4,1
nyh_topic/geography-maps?search_api_views_fulltext=marcellus,1
nyh_topic/geography-maps?search_api_views_fulltext=onondaga,1
nyh_topic/geography-maps?search_api_views_fulltext=onondaga+county,1
nyh_topic/geography-maps?search_api_views_fulltext=syracuse,1
nyh_topic/geography-maps/field_alpha_sort/E,1
nyh_topic/geography-maps/field_alpha_sort/E?search_api_views_fulltext=Erie+County+maps&=Go,1
nyh_topic/geography-maps/nyh_topic/education,1
nyh_topic/geography-maps/nyh_topic/education/time_period/1940,1
nyh_topic/medicine-science-technology?page=10,1
nyh_topic/medicine-science-technology?page=11,1
nyh_topic/medicine-science-technology?page=12,1
nyh_topic/medicine-science-technology?page=13,1
nyh_topic/medicine-science-technology?page=14,1
nyh_topic/medicine-science-technology?page=4,1
nyh_topic/medicine-science-technology?page=5,1
nyh_topic/medicine-science-technology?page=6,1
nyh_topic/medicine-science-technology?page=7,1
nyh_topic/medicine-science-technology?page=8,1
nyh_topic/medicine-science-technology?page=9,1
nyh_topic/medicine-science-technology?search_api_views_fulltext=James+Grant,1
nyh_topic/military-war?page=12,1
nyh_topic/military-war?page=15,1
nyh_topic/military-war?page=17,1
nyh_topic/military-war?page=2,1
nyh_topic/military-war?page=3,1
nyh_topic/military-war?page=6,1
nyh_topic/military-war?page=7,1
nyh_topic/military-war?page=9,1
nyh_topic/military-war?search_api_views_fulltext=GAR,1
nyh_topic/military-war/field_alpha_sort/L,1
nyh_topic/military-war/nyh_topic/ethnic-groups,1
nyh_topic/military-war/nyh_topic/ethnic-groups?search_api_views_fulltext=Landt,1
nyh_topic/military-war/terms/nyh_topic/daily-life/privacy/time_period/1930/nyh_topic/government-law-politics,1
nyh_topic/people?page=10,1
nyh_topic/people?page=11,1
nyh_topic/people?page=12,1
nyh_topic/people?page=13,1
nyh_topic/people?page=14,1
nyh_topic/people?page=26,1
nyh_topic/people?page=27,1
nyh_topic/people?page=28,1
nyh_topic/people?page=29,1
nyh_topic/people?page=30,1
nyh_topic/people?page=31,1
nyh_topic/people?search_api_views_fulltext=Warren+P+Alexander,1
nyh_topic/people/collection_type/yearbooks,1
"nyh_topic/people/field_alpha_sort/B?search_api_views_fulltext=Lockport,+New+York",1
nyh_topic/people/field_alpha_sort/F,1
nyh_topic/people/field_alpha_sort/F/nyh_topic/military-war,1
nyh_topic/people/field_alpha_sort/H?search_api_views_fulltext=,1
nyh_topic/people/field_alpha_sort/H?search_api_views_fulltext=&page=2,1
nyh_topic/people/field_alpha_sort/H?search_api_views_fulltext=&page=3,1
nyh_topic/people/field_alpha_sort/H/collection_type/yearbooks?search_api_views_fulltext=,1
nyh_topic/people/field_alpha_sort/H/nyh_topic/daily-life?search_api_views_fulltext=,1
nyh_topic/people/field_alpha_sort/P?search_api_views_fulltext=,1
nyh_topic/people/nyh_topic/daily-life?page=1,1
nyh_topic/people/nyh_topic/daily-life?page=2,1
nyh_topic/people/time_period/1840/time_period/1850/time_period/1860/time_period/1870,1
nyh_topic/people/time_period/1850,1
nyh_topic/people/time_period/1850?page=1,1
nyh_topic/people/time_period/1850?page=2,1
nyh_topic/philosophy-religion?search_api_views_fulltext=father+divine,1
nyh_topic/philosophy-religion?search_api_views_fulltext=peace+mission,1
nyh_topic/philosophy-religion/field_alpha_sort/S,1
nyh_topic/recreation-sports?search_api_views_fulltext=Van+hoevenberg,1
nyh_topic/recreation-sports/nyh_topic/medicine-science-technology,1
nyh_topic/transportation/field_alpha_sort/M,1
nyh_topic/transportation/nyh_topic/work-labor,1
nyh_topic/transportation/nyh_topic/work-labor?page=1,1
nyh_topic/transportation/nyh_topic/work-labor?page=3,1
nyh_topic/work-labor?page=2,1
nyh_topic/work-labor?page=5,1
oceanside-high-school-yearbooks?fbclid=IwAR1FXpA97Dg6qaDSPoMix-CReq_hOSEsD6XiMb1-Ze7adt_SL1Rta3Pc7Lo,1
ogdensburg-public-library,1
oneonta-ny-railroad-memorabilia-hartwick-college,1
onondaga-parks-association,1
oriskany-village-museum,1
Parishville Hopkinton central school-yearbooks-collection&from=,1
personal-war-sketches-republic-ward-post-no-191-ellenville-ny,1
places-worship-collection,1
plainview-old-bethpage-public-library-local-history-photograph-collection?fbclid=IwAR0llCpydGnwG6-0_Tb9QH9ubEJH2o3pMTD2CuSw5-s7gNF5s_W-BPIZi0Q,1
plainview-old-bethpage-public-library-local-history-photograph-collection?fbclid=IwAR0zBAGdQAjYOSvYQWOi57u9xtt15jX4p6nv93rdcGyuwnS8JMaCLT7owmQ,1
plainview-old-bethpage-public-library-local-history-photograph-collection?fbclid=IwAR3AvCwqlPYlVC2F7tWYuOlo2nYI4oZ7mIrmO9YxicsY4yJrXLlvXtrI9l8,1
platt-benson-oakley-photograph-collection,1
polster-photographs-lockport-ny?fbclid=IwAR02XL8_S0CWofHmn09ov66_J0LScfXZHI-nPBbvqcd10aVFYop4kS9tPnI,1
polster-photographs-lockport-ny?fbclid=IwAR0BsNDev9P5BIiUWfCNGLYwwvsnHbmOUej-_mPGUe9vbn0vgLq02MpwpIk,1
polster-photographs-lockport-ny?fbclid=IwAR0KfyMhX832FOtZiCQ7jEDbSF3Tm-ybAPqMsvXV3quBOcXviHj6ongjtSk,1
polster-photographs-lockport-ny?fbclid=IwAR0yDSEP1pTKpSZkfCr5MZeGF9EIwClkEgswdIxzFPMbAyoZ4hrJRQuzb4I,1
polster-photographs-lockport-ny?fbclid=IwAR1CsHB8IjnsDmIbdO6BAwVBYTtfk6GSCjVYSW4RLS-5K_V9Kb3xebaAYb0,1
polster-photographs-lockport-ny?fbclid=IwAR1lxrVMEKvbKlrI_5BHd8ojW1klDXxwUAvhOO7suJMwAM_8zxP2p4GUSec,1
polster-photographs-lockport-ny?fbclid=IwAR1n2jOa7-i9rXY68fb9qMYXOpJKrQc-t7yaAKMzgJh26bLCq4xCorVAYjw,1
polster-photographs-lockport-ny?fbclid=IwAR2-tWIc9kuCnSmjmGbu1UQUuN6nHzXQ72ufJDfSRMzHTtrdFI-Tu63ASAo,1
potsdam-fire-department,1
potsdam-normal-school-collection,1
privacy,1
privacy?f[0]=field_alpha_sort: &page=78,1
privacy/terms/terms?page=191,1
privacy/terms/terms/nyh_topic/daily-life,1
privacy/terms/terms/nyh_topic/daily-life/field_alpha_sort/A,1
privacy/terms/terms/nyh_topic/daily-life/field_alpha_sort/C,1
privacy/terms/terms/nyh_topic/daily-life/field_alpha_sort/N,1
privacy/user/terms?page=59,1
privacy/user/terms/privacy?search_api_views_fulltext=Albany+college+of+pharmacy,1
proceedings-rochester-academy-science,1
putnam-county-ny-history-collections?fbclid=IwAR394W7DKdXYgLC0akjAYAptC8JJ0Jk8irgrXqeCJovHzYKTyLjM7lluLu4,1
quilt-patterns-onondaga-county-1919-1923,1
reher-center-immigrant-culture-and-history,1
rhinebeck-images-and-documents,1
richard-t-gilmartin-collection,1
richmond-collection,1
robert-joki-stereoscopic-collection-saratoga-springs-ny,1
rochester-area-church-records,1
rochester-regional-library-council,1
Saint-Regis-Mohawk-Tribe-&from=,1
samuel-f-b-morse-collection,1
saugerties-ny-history-collection,1
sayville-library?fbclid=IwAR0lbJksjPwYob-0I7tp2EqLkPI7Qr08DpAnj7d_1LUMEE6vvKWdW0jUpw4,1
sayville-library?fbclid=IwAR1bSAhjO3scsjqgxffo-zHQYt5j4IIONL0Ejtkgjhbw0r6BRRkbEotvKjo,1
sayville-library?fbclid=IwAR1TBIfCYonYp-yIUklk48wzOMVQ-4Hdy6L5770rN-q_fL2PCvvBzNqwQCE,1
sayville-library?fbclid=IwAR1TONGghLoLMGE_ren1Iks_rIEHdBgFPdcns17v8iKvbggRxD7aTpBvbM4,1
sayville-library?fbclid=IwAR2HlSRSnNQiKfyE6HNTf5dvbW8VpFYPD_3Wp6ZvHR9hkt7YGrYrQ9f_Ep4,1
sayville-library?fbclid=IwAR2reaiuZOwid__zI0O1etnjG1XEIP5n841PxAPKGJnTAcQEznSliuxkc4I,1
sayville-library?fbclid=IwAR3co71k7C8YdYuvkIDR4h71iznrPDeptD6fRFGvzq0YE5wp8W1y8GJiY_E,1
scarsdale-documents-collection,1
schenectady-county-community-college,1
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=16b2892dd5,1
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=530cbfc7bb,1
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=61fac41a24,1
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=7fac2096ca,1
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=c01a27a39d,1
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=e80a245547,1
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=fe59c4c084,1
schenectady-county-historical-society?mc_cid=f7cf213bfa&mc_eid=3314c14c62,1
schenectady-county-historical-society?mc_cid=f7cf213bfa&mc_eid=803f63cac8,1
schenectady-county-historical-society?mc_cid=f7cf213bfa&mc_eid=f013b8f36e,1
senate-house-collection,1
senate-house-historic-site,1
snake-oil&from=http://www.skeptiseum.org/exhibits,1
st-john-fisher-college/,1
st-josephs-college-archives,1
stone-ridge-public-library,1
stony-brook-university-stony-brook-university-libraries,1
suny-adirondack-community-college-library,1
suny-corning-community-college-arthur-houghton-jr-library,1
suny-oneonta-special-collections-finding-aids,1
syracuse-free-dispensary,1
ten-eyck-fonda-collection,1
terms/privacy/field_alpha_sort/S?search_api_views_fulltext=SUNY+Oneonta,1
thousand-islands-arts-center,1
thousand-islands-museum,1
time_period/1600,1
time_period/1690,1
time_period/1690/nyh_topic/work-labor,1
time_period/1760,1
time_period/1790?search_api_views_fulltext=flewelling,1
time_period/1810?page=1,1
time_period/1810/time_period/1840,1
time_period/1850,1
time_period/1860/nyh_topic/daily-life,1
time_period/1860/nyh_topic/daily-life?page=1,1
time_period/1870,1
time_period/1870?page=1,1
time_period/1870/terms/time_period/1930/time_period/1890/nyh_topic/people/time_period/1880/time_period/1910,1
time_period/1880/nyh_topic/medicine-science-technology/nyh_topic/people,1
time_period/1890?search_api_views_fulltext=,1
time_period/1890?search_api_views_fulltext=&page=1,1
time_period/1890?search_api_views_fulltext=&page=10,1
time_period/1890?search_api_views_fulltext=&page=11,1
time_period/1890?search_api_views_fulltext=&page=12,1
time_period/1890?search_api_views_fulltext=&page=13,1
time_period/1890?search_api_views_fulltext=&page=14,1
time_period/1890?search_api_views_fulltext=&page=2,1
time_period/1890?search_api_views_fulltext=&page=3,1
time_period/1890?search_api_views_fulltext=&page=4,1
time_period/1890?search_api_views_fulltext=&page=5,1
time_period/1890?search_api_views_fulltext=&page=6,1
time_period/1890?search_api_views_fulltext=&page=7,1
time_period/1890?search_api_views_fulltext=&page=8,1
time_period/1890?search_api_views_fulltext=&page=9,1
time_period/1890/field_alpha_sort/M?search_api_views_fulltext=,1
time_period/1890/field_alpha_sort/M?search_api_views_fulltext=&page=1,1
time_period/1890/field_alpha_sort/M?search_api_views_fulltext=&page=2,1
time_period/1890/field_alpha_sort/N?search_api_views_fulltext=,1
time_period/1890/field_alpha_sort/P?search_api_views_fulltext=,1
time_period/1890/field_alpha_sort/P?search_api_views_fulltext=&page=1,1
time_period/1890/field_alpha_sort/P?search_api_views_fulltext=&page=2,1
time_period/1890/nyh_topic/architecture,1
time_period/1890/nyh_topic/architecture?search_api_views_fulltext=&page=10,1
time_period/1890/nyh_topic/architecture?search_api_views_fulltext=&page=11,1
time_period/1890/nyh_topic/architecture?search_api_views_fulltext=&page=8,1
time_period/1890/nyh_topic/architecture?search_api_views_fulltext=&page=9,1
time_period/1890/nyh_topic/military-war,1
time_period/1890/nyh_topic/military-war?page=1,1
time_period/1890/nyh_topic/people,1
time_period/1890/nyh_topic/philosophy-religion,1
time_period/1900?page=1,1
time_period/1900?page=2,1
time_period/1900?page=3,1
time_period/1900?search_api_views_fulltext=curley,1
time_period/1900/time_period/1890,1
time_period/1900/time_period/1890/field_alpha_sort/N,1
time_period/1900/time_period/1910?search_api_views_fulltext=feeder canal,1
time_period/1910?page=1,1
time_period/1910?page=10,1
time_period/1910?page=12,1
time_period/1910?page=15,1
time_period/1910?page=16,1
time_period/1910?page=17,1
time_period/1910?page=18,1
time_period/1910?page=19,1
time_period/1910?page=2,1
time_period/1910?page=20,1
time_period/1910?page=21,1
time_period/1910?page=22,1
time_period/1910?page=23,1
time_period/1910?page=25,1
time_period/1910?page=26,1
time_period/1910?page=27,1
time_period/1910?page=29,1
time_period/1910?page=3,1
time_period/1910?page=31,1
time_period/1910?page=32,1
time_period/1910?page=33,1
time_period/1910?page=34,1
time_period/1910?page=35,1
time_period/1910?page=36,1
time_period/1910?page=37,1
time_period/1910?page=38,1
time_period/1910?page=4,1
time_period/1910?page=40,1
time_period/1910?page=42,1
time_period/1910?page=43,1
time_period/1910?page=44,1
time_period/1910?page=45,1
time_period/1910?page=46,1
time_period/1910?page=47,1
time_period/1910?page=48,1
time_period/1910?page=5,1
time_period/1910?page=50,1
time_period/1910?page=51,1
time_period/1910?page=52,1
time_period/1910?page=53,1
time_period/1910?page=55,1
time_period/1910?page=6,1
time_period/1910?page=8,1
time_period/1910?page=9,1
time_period/1910/time_period/1760,1
time_period/1910/time_period/1760/time_period/1900,1
time_period/1920,1
time_period/1930?search_api_views_fulltext=port+washington,1
time_period/1940,1
time_period/1940?page=1,1
time_period/1940?search_api_views_fulltext=newspapers,1
time_period/1950?page=26,1
time_period/1950/field_alpha_sort/O,1
time_period/1950/nyh_topic/geography-maps?page=1,1
time_period/1950/time_period/1940,1
time_period/1950/time_period/1940?page=1,1
time_period/1950/time_period/1940?page=2,1
time_period/1950/time_period/1960/field_alpha_sort/S,1
time_period/1950/time_period/1960/field_alpha_sort/S?page=1,1
time_period/1950/time_period/1960/field_alpha_sort/S?page=2,1
time_period/1960,1
time_period/1960/field_alpha_sort/B,1
time_period/1960/field_alpha_sort/R,1
time_period/1960/field_alpha_sort/R/time_period/1970,1
time_period/1960/field_alpha_sort/W,1
time_period/1970?page=1,1
time_period/1980?page=1,1
time_period/1980?page=10,1
time_period/1980?page=11,1
time_period/1980?page=12,1
time_period/1980?page=13,1
time_period/1980?page=14,1
time_period/1980?page=15,1
time_period/1980?page=16,1
time_period/1980?page=17,1
time_period/1980?page=18,1
